1.024000000000000000e+03 3.072000000000000000e+03 7.168000000000000000e+03 1.536000000000000000e+04 3.174400000000000000e+04 6.451200000000000000e+04 1.300480000000000000e+05 2.611200000000000000e+05 5.232640000000000000e+05 1.047552000000000000e+06 2.096128000000000000e+06 4.193280000000000000e+06 8.387584000000000000e+06 1.677619200000000000e+07 3.355340800000000000e+07 6.710784000000000000e+07 1.342167040000000000e+08 2.684344320000000000e+08 5.368698880000000000e+08 1.073740800000000000e+09 2.147482624000000000e+09 4.294966272000000000e+09 8.589933568000000000e+09 1.717986816000000000e+10
3.058080786551109487e-02 2.164459670228779942e-02 9.682662726876983816e-03 4.724925674636115680e-03 2.348556466907236739e-03 1.172559037888709632e-03 5.860652081316197748e-04 2.930058326419404668e-04 1.464995718852835083e-04 7.324936695446426782e-05 3.662463226036805075e-05 1.831230838858499688e-05 9.156154744560662806e-06 4.578075566002981489e-06 2.289037110747571546e-06 1.144518020690377114e-06 5.722598996060757059e-07 2.861308384394245508e-07 1.430648792766220367e-07 7.153332828857550396e-08 3.576612414568636211e-08 1.788252212975294242e-08 8.942149604118654338e-09 4.470534858969088532e-09
