1.000000000000000000e+02 3.000000000000000000e+02 7.000000000000000000e+02 1.500000000000000000e+03 3.100000000000000000e+03 6.300000000000000000e+03 1.270000000000000000e+04 2.550000000000000000e+04 5.110000000000000000e+04 1.023000000000000000e+05 2.047000000000000000e+05 4.095000000000000000e+05 8.191000000000000000e+05 1.638300000000000000e+06 3.276700000000000000e+06 6.553500000000000000e+06 1.310710000000000000e+07 2.621430000000000000e+07 5.242870000000000000e+07 1.048575000000000000e+08 2.097151000000000000e+08 4.194303000000000000e+08 8.388607000000000000e+08 1.677721500000000000e+09
9.375548072559414248e-02 6.896377559046304451e-02 3.093624589714910611e-02 1.510416543075074336e-02 7.508559634136741101e-03 3.748897947033674738e-03 1.873778047111057665e-03 9.368052142454674769e-04 4.683921310191241361e-04 2.341947576365022154e-04 1.170972148748228303e-04 5.854858560475073581e-05 2.927429069829456942e-05 1.463714571123264641e-05 7.318572275816226380e-06 3.659285605445150580e-06 1.829643684031490025e-06 9.148227215205473328e-07 4.574093828424441455e-07 2.287055706484686368e-07 1.143522359581261583e-07 5.717556858519934337e-08 2.858866351984623577e-08 1.429378240769274555e-08
